"smurff","dead"
608.039215983823,622.734733181074
81.8204847518247,96.0738263521343
595.294211788103,736.426966672763
326.510098918026,334.427554571303
747.454840991646,825.711786281317
173.082279453882,174.908450017683
98.5479520836379,194.429882708937
96.8875794613268,313.653540429659
202.048241741955,498.258828885388
329.336532069137,347.339745610952
652.39673261554,945.75001691794
475.813655158505,493.84675241448
338.492362373509,412.675922986353
0,332.998198478017
779.968465216458,819.469858152792
320.939210607903,353.863300470868
395.784531248035,657.3627800229
195.429766842103,197.188588788733
329.222755172523,360.706481841858
487.690583667622,500.150411757873
176.331389452796,335.962325664237
830.166336107301,871.909201416187
868.47272354238,877.002667563967
513.050898328424,554.477595383069
198.896818459034,501.240509260911
81.7703811574386,82.2139155853074
79.6768569080592,81.5049641712103
665.740670285809,676.826539066387
206.221671931446,474.834097595885
208.238828620045,208.620612148196
487.838693147147,489.341343119973
228.120710369665,473.073489496484
207.483710091561,281.101240787655
205.038560530277,208.22836167179
481.548955159262,499.63503235043
84.2236052589328,90.4495026420336
536.642562204506,592.134984437143
248.385728720576,395.4329162715
415.464411885012,461.387746497989
315.200489547569,550.983964077896
195.203622505069,720.362655413104
107.213645493379,177.456779700238
194.42575644924,203.284408085048
190.073569894768,202.809308608994
773.623876171885,809.662774447352
300.10000910284,351.718743121484
93.4762236508541,164.064952721819
658.575559352292,751.649731703103
0,84.6672569841612
93.3564986371974,115.641303223558
0,80.6944470796734
90.201658707234,96.0860409704037
609.755476377817,614.186789112166
88.526610054694,91.6548053151928
473.842739447951,728.335932877148
2.49406402744353,85.7926716993097
130.196200985002,131.341576141771
172.672323756687,191.94005108159
97.1534014988135,118.197342901258
0,292.115866673645
941.966591720469,998.407401466742
194.774324743077,256.804978910834
343.650569722522,485.784292906523
335.735730036888,336.991818635259
232.603281040676,415.9534721456
407.699702953221,955.339375958778
160.465437647562,162.91182964202
670.835442784475,712.997070475016
308.373856035061,477.941343767568
389.018648173055,389.998310314957
423.339040134568,482.792231043801
90.4288531569764,240.233733290806
206.309256170177,216.186392659321
295.220905345399,346.282528671902
237.95786613971,711.503080763854
447.617565913126,593.898913739948
441.716842755675,474.841479985043
188.150886490941,229.75496275723
104.812685482437,296.641642160248
601.559901317814,664.481409488479
135.626496032812,165.99376350455
307.643355663624,308.054277570918
769.573002981022,877.749533092603
207.834846533835,538.216858673841
413.319870652012,414.452472136589
89.3120716183912,678.236427069642
177.772406759439,265.193912310526
207.610843007452,216.77677067928
161.37774552498,184.924280711217
356.108967215056,476.232157453895
202.494306886978,208.48400910385
469.856935160235,663.442533983849
544.814519999782,896.281733258627
748.362320730463,895.627558778506
486.961638946319,954.312822987791
593.022318709642,609.059326367453
1.8948778398335,101.03675025655
785.24034727551,867.150943536777
535.69597564955,538.294469689718
33.7602807576768,90.1169986347668
610.601714641787,621.39545206097
300.346814212622,344.209401515312
610.846498421859,743.08322349377
610.748699892778,795.126484045759
362.620093330741,387.042421411024
606.044593836647,669.282310452545
615.273741834331,637.103363415459
200.050835903748,214.938365721144
147.896552501246,206.920874041971
0,1.62927426933311
296.622563185869,539.182914977893
636.833653093083,851.061847588513
604.080850070808,824.804552024696
618.187744200695,735.064419383183
0,0.891986876958981
164.630241531879,269.105460992549
358.559913901612,450.21948896721
637.23631594656,658.132218978368
36.1447521150112,67.4320313460194
202.787238578545,278.686962293461
412.44145584479,433.509530773386
0,37.7574792746454
0,8.99269437091425
145.503658141325,154.104878332466
36.7112634962091,36.7913182284683
729.111777856946,873.364472890506
21.2449631539827,21.471601780504
35.7367558113064,35.9384479410946
618.593621211126,663.842919711722
0,275.704650095198
614.922885685693,638.987236276735
28.7312634673659,43.5168319456279
217.020671474165,217.473081414821
979.579954959452,1001.30829031859
606.474177333526,731.363862073049
742.207871142775,780.189050792716
41.1455709831789,80.7427652608603
51.1391158010811,124.585219299421
799.285890277475,911.887525328435
610.089562307578,628.194828358712
104.550503751665,110.372857457958
0,81.8150545889512
265.05236334214,505.606402994134
0,25.4581502024084
0,45.9621374714188
61.0166973397136,120.217150882352
976.748484730965,984.702927265782
461.479728248902,506.557330752956
0,43.788993453607
609.451292115729,839.658479654696
613.332933667116,685.011271071853
547.72596008656,559.727814326063
66.3356265532784,179.658929077908
198.405872054631,279.615820879582
0,265.96147298906
2.66225939802825,80.7783454982564
394.141829682281,435.501593490131
714.823333109962,816.401898779906
369.012145921588,546.894638493657
442.381614413112,614.663808853831
0,43.383803833276
616.123023907188,975.119818164036
174.73269475786,175.174178034998
603.976474660449,816.607648910023
102.114687688882,169.732045478188
292.0916349201,530.743433037773
405.66208964726,447.785896755755
610.854251749348,630.776599870296
0,25.3399956487119
369.189303457737,399.699213345069
53.464956250973,106.113210564014
604.01915337937,784.204139005393
55.9204051853208,57.8744065356441
80.1696287192462,81.235713631846
608.576059729327,666.271795470268
