death_times,smurf_times,dt,event,smurf_events
67.9166676666667,67.9166676666667,1.4166676666666973,1,1
80.6666676666667,80.6666676666667,0.08333433333339713,1,1
78.000001,75.8333333333333,2.25,1,1
75.0833343333333,75.0833343333333,2.2500009999999975,1,1
82.000001,82.000001,0.9166676666666973,1,1
70.3333343333333,70.3333343333333,0.9166676666665978,1,1
77.6666676666667,77.6666676666667,2.2500009999999975,1,1
84.9166676666667,84.9166676666667,1.0833343333333971,1,1
76.9166676666667,76.9166676666667,0.4166676666666973,1,1
76.0833343333333,76.0833343333333,0.9166676666665978,1,1
86.4166676666667,75.5833333333333,2.5,1,1
74.000001,73.6666666666667,1.6666666666666998,1,1
74.250001,74.250001,0.5833343333332976,1,1
75.250001,75.250001,1.6666676666666973,1,1
82.9166676666667,82.9166676666667,1.8333343333333971,1,1
76.5833343333333,76.5833343333333,0.4166676666665978,1,1
62.5833343333333,62.5833343333333,2.3333343333332976,1,1
84.000001,82.6666666666667,2.0,1,1
86.250001,86.250001,1.6666676666666973,1,1
84.750001,84.750001,4.5000009999999975,1,1
68.9166676666667,68.9166676666667,1.7500009999999975,1,1
76.4166676666667,76.4166676666667,1.5000009999999975,1,1
87.5833343333333,77.0,2.1666666666667,1,1
69.1666676666667,68.1666666666667,2.3333333333333997,1,1
84.6666676666667,84.6666676666667,1.5000009999999975,1,1
77.0833343333333,77.0833343333333,0.8333343333332976,1,1
71.500001,71.500001,0.08333433333329765,1,1
90.0833343333333,90.0833343333333,1.6666676666665978,1,1
83.5833343333333,83.5833343333333,3.916667666666598,1,1
70.9166676666667,70.9166676666667,0.5833343333333971,1,1
88.5833343333333,88.5833343333333,5.666667666666598,1,1
78.3333343333333,78.3333343333333,1.8333343333332976,1,1
74.500001,74.500001,1.0000009999999975,1,1
90.0833343333333,86.3333333333333,2.0833333333333,1,1
76.750001,76.5,1.3333333333333002,1,1
66.500001,66.500001,0.5833343333332976,1,1
83.250001,82.8333333333333,1.4166666666666003,1,1
81.1666676666667,81.1666676666667,1.9166676666666973,1,1
77.250001,76.4166666666667,1.5,1,1
64.3333343333333,64.3333343333333,2.2500009999999975,1,1
71.0833343333333,71.0833343333333,1.5000009999999975,1,1
74.8333343333333,74.8333343333333,1.3333343333332976,1,1
66.3333343333333,66.3333343333333,0.8333343333332976,1,1
68.6666676666667,68.6666676666667,1.5833343333333971,1,1
83.750001,78.5833333333333,2.0833333333333,1,1
67.5833343333333,67.5833343333333,1.5000009999999975,1,1
79.3333343333333,79.3333343333333,1.4166676666665978,1,1
72.8333343333333,72.8333343333333,0.5833343333332976,1,1
82.4166676666667,82.4166676666667,1.5000009999999975,1,1
73.5833343333333,73.5833343333333,0.7500009999999975,1,1
71.9166676666667,71.9166676666667,0.1666676666666973,1,1
70.8333343333333,70.8333343333333,0.2500009999999975,1,1
78.9166676666667,75.4166666666667,1.6666666666666998,1,1
80.000001,80.000001,0.4166676666666973,1,1
78.6666676666667,78.6666676666667,2.083334333333397,1,1
88.5833343333333,88.5833343333333,1.4166676666665978,1,1
69.4166676666667,69.4166676666667,1.6666676666666973,1,1
80.6666676666667,80.6666676666667,7.333334333333397,1,1
75.1666676666667,75.1666676666667,1.9166676666666973,1,1
73.000001,71.4166666666667,2.6666666666667,1,1
73.8333343333333,73.8333343333333,0.7500009999999975,1,1
81.000001,81.000001,1.6666676666666973,1,1
